Generation,evals,avg,std,min,max,best_one,fitness_best_one
379,226,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
380,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
381,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
382,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
383,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
384,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
385,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
386,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
387,228,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
388,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
389,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
390,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
391,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
392,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
393,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
394,200,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
395,200,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
396,200,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
397,198,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
398,198,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
399,194,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
400,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
