Generation,evals,avg,std,min,max,best_one,fitness_best_one
289,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
290,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
291,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
292,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
293,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
294,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
295,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
296,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
297,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
298,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
299,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
300,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
301,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
302,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
303,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
304,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
305,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
306,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
307,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
308,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
309,244,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
310,192,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
311,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
312,190,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
313,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
314,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
315,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
316,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
317,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
318,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
319,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
320,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
321,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
322,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
323,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
324,240,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
325,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
326,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
327,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
328,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
329,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
330,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
331,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
332,240,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
333,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
334,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
335,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
336,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
337,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
338,182,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
339,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
340,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
341,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
342,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
343,192,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
344,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
345,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
346,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
347,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
348,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
349,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
350,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
351,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
352,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
353,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
354,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
355,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
356,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
357,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
358,180,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
359,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
360,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
361,232,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
362,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
363,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
364,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
365,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
366,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
367,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
368,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
369,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
370,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
371,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
372,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
373,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
374,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
375,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
376,184,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
377,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
378,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
379,228,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
380,186,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
381,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
